date,soil_moisture,sm_model,sm_surface,sm_root,sm_deep,sm_integrated,precip_mm,site_id,depth_m
2020-10-24,0.15466666666666665,0.31221188960199614,0.31221188960199614,0.28142587501680816,0.27595709758577397,0.2812232100167064,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-25,0.14025,0.28762367935346494,0.28762367935346494,0.27728654587081036,0.2762945369597366,0.27772505387243157,0.1,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-26,0.12591666666666668,0.26455005091552314,0.26455005091552314,0.2728731130384946,0.27655508725230854,0.2742499913544858,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-27,0.11104166666666666,0.24391758840711847,0.24391758840711847,0.2674332245860592,0.27665551544635314,0.2706150354843415,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-28,0.09958333333333334,0.22403328494077349,0.22403328494077349,0.2615738998637964,0.27662288567399157,0.2668492298576112,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-29,0.09325,0.20548128818085945,0.20548128818085945,0.2559190458708527,0.2765012190612605,0.26322457401609806,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-30,0.08945833333333332,0.18804386915739932,0.18804386915739932,0.25020413926873775,0.2762683289746802,0.2596266260811694,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-10-31,0.08729166666666666,0.17246520429340284,0.17246520429340284,0.24440905329648402,0.2759339413434623,0.25612960122436285,0.1,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-01,0.08574999999999999,0.15122815572685858,0.15122815572685858,0.23923243856967982,0.27567034307259175,0.2522947529871449,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-02,0.08491666666666668,0.13887838074945827,0.13887838074945827,0.23430040918490927,0.275439691091788,0.2494417754854914,0.2,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-03,0.08379166666666667,0.12419509061708306,0.12419509061708306,0.22972825474884015,0.27433165619541894,0.2459369792036117,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-04,0.08320833333333334,0.12079733874999998,0.12079733874999998,0.2252765449526765,0.2729576188227148,0.24343726865443183,0.2,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-05,0.08266666666666667,0.12079733874999998,0.12079733874999998,0.2220674006070604,0.2714685809285027,0.24158110261421972,0.2,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-06,0.08204166666666667,0.12079733874999998,0.12079733874999998,0.21927710742458634,0.2698322995026118,0.23976224580394295,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-07,0.08133333333333333,0.12079733874999998,0.12079733874999998,0.21711329633813098,0.2681033819669791,0.23807575195662672,0.1,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-08,0.08083333333333333,0.12079733874999998,0.12079733874999998,0.21520297520976986,0.2662712806265524,0.2364033948138624,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-09,0.080875,0.12079733874999998,0.12079733874999998,0.21347956166498436,0.26434310674560113,0.234729466421856,0.3,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-10,0.08029166666666666,0.12079733874999998,0.12079733874999998,0.2119794251882736,0.26233563446622904,0.23307494211121949,0.3,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-11,0.079625,0.12079733874999998,0.12079733874999998,0.21125251935613792,0.26034942613366496,0.23166514536204036,0.2,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-12,0.07925,0.12079733874999998,0.12079733874999998,0.20978868340625906,0.25824361340522567,0.22996250694001313,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-13,0.07845833333333334,0.12079733874999998,0.12079733874999998,0.20801197333799779,0.2560297838734649,0.22810119620047828,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-14,0.07783333333333332,0.12079733874999998,0.12079733874999998,0.20645968682493898,0.2537614246792211,0.22627449473001435,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-15,0.07733333333333332,0.12079733874999998,0.12079733874999998,0.2052028507701685,0.2514629647436584,0.2245183679522456,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-16,0.07716666666666666,0.12079733874999998,0.12079733874999998,0.20444079341646973,0.24918020752773742,0.22292009641658336,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-17,0.07666666666666666,0.12079733874999998,0.12079733874999998,0.2039531750141745,0.2469148120350119,0.22141457360025948,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-18,0.076375,0.12079733874999998,0.12079733874999998,0.20372469723118591,0.24468190674930157,0.2200062870939367,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-19,0.07583333333333332,0.12079733874999998,0.12079733874999998,0.20350555288575323,0.2424640544140499,0.2186098323891559,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-20,0.07566666666666666,0.12079733874999998,0.12079733874999998,0.2030304241823346,0.24022612590400422,0.2171245366721029,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-21,0.07529166666666666,0.12079733874999998,0.12079733874999998,0.20296671047861753,0.23804152324714148,0.21579466096687014,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-22,0.07541666666666667,0.12079733874999998,0.12079733874999998,0.20270989822812482,0.23585469755913266,0.21440552187891704,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-23,0.07525,0.12079733874999998,0.12079733874999998,0.20349226409369225,0.23381845680568952,0.21341848718652137,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-24,0.07491666666666667,0.12079733874999998,0.12079733874999998,0.2036442181217586,0.23177318492297275,0.21223691026531122,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-25,0.07470833333333333,0.12079733874999998,0.12079733874999998,0.20371268007392196,0.22975227443815827,0.21104490256007155,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-26,0.07445833333333333,0.12079733874999998,0.12079733874999998,0.2039846824166398,0.22778856206865644,0.2099482758411858,0.1,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-27,0.07395833333333333,0.12439548605276222,0.12439548605276222,0.20469988789229995,0.2259178670000691,0.20940023517300768,1.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-28,0.074,0.1260841810210086,0.1260841810210086,0.20508271201903108,0.2240677296762299,0.20857386951354812,0.5,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-29,0.07325,0.1345731316611295,0.1345731316611295,0.20565466824153505,0.22227068165108355,0.2085161226292236,1.2,TAHMO_BuiPowerAuthorityBui,0.1
2020-11-30,0.07358333333333333,0.1299320303682481,0.1299320303682481,0.2060775317851712,0.22052359392096085,0.20713061892495266,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-01,0.074875,0.12469266946093169,0.12469266946093169,0.20592332276560585,0.21876047489267034,0.20550254871137713,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-02,0.07625,0.12079733874999998,0.12079733874999998,0.20581986571493133,0.21702586375986996,0.20404121184540136,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-03,0.077375,0.12079733874999998,0.12079733874999998,0.2056978384831461,0.21530418168400745,0.2029715944303483,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-04,0.07708333333333334,0.12079733874999998,0.12079733874999998,0.20587701519377977,0.2136369103126693,0.20202498462073548,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-05,0.07604166666666666,0.12079733874999998,0.12079733874999998,0.20611930077258242,0.21201056958646872,0.20112186585865593,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-06,0.07479166666666666,0.12079733874999998,0.12079733874999998,0.20607075165729513,0.2103812431258753,0.20012970524771373,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-07,0.07441666666666667,0.12079733874999998,0.12079733874999998,0.20634278892934874,0.2088124108961127,0.1992700170914722,0.1,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-08,0.07379166666666666,0.12079733874999998,0.12079733874999998,0.20694442174025526,0.20732483547364317,0.19855796168126247,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-09,0.07325,0.12079733874999998,0.12079733874999998,0.2070095532272298,0.20582239749192469,0.19767603833832376,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-10,0.07291666666666667,0.12079733874999998,0.12079733874999998,0.20709759756676688,0.2043461896741054,0.1968167269494933,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-11,0.07254166666666666,0.12079733874999998,0.12079733874999998,0.2069484182462049,0.20286249597363445,0.19588175693304216,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-12,0.07220833333333333,0.12079733874999998,0.12079733874999998,0.20683635797665245,0.20139311192090087,0.19496650842053626,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-13,0.0715,0.12079733874999998,0.12079733874999998,0.20711414338602216,0.1999874447415801,0.19420644373575469,0.1,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-14,0.07129166666666666,0.12120454601571781,0.12120454601571781,0.20728841286815392,0.19860237485418455,0.19346840337452867,0.2,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-15,0.07129166666666667,0.12257812823379372,0.12257812823379372,0.2074778636785085,0.1972447042771543,0.19284799449322448,0.4,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-16,0.07145833333333333,0.12263640206297863,0.12263640206297863,0.20776729269417754,0.1959294940473315,0.19215152444295003,0.2,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-17,0.07054166666666667,0.12079733874999998,0.12079733874999998,0.2078218281069957,0.19462215719359244,0.19119957662325415,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-18,0.07066666666666667,0.12079733874999998,0.12079733874999998,0.2080471586144147,0.19335771093114656,0.19050850801801233,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-19,0.07087500000000001,0.12079733874999998,0.12079733874999998,0.20847709005374013,0.19215096599643616,0.18991344048898373,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-20,0.07045833333333333,0.12079733874999998,0.12079733874999998,0.20847045072884207,0.19092829873289244,0.18917784833338808,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-21,0.07024999999999999,0.12079733874999998,0.12079733874999998,0.20837225077073393,0.18970843807180812,0.18841647194930505,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-22,0.06991666666666667,0.12079733874999998,0.12079733874999998,0.2081446026781368,0.18848047057739972,0.1876113970248809,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-23,0.06970833333333333,0.12079733874999998,0.12079733874999998,0.20829257742205368,0.1873039297294915,0.18694986493931098,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-24,0.06970833333333333,0.12079733874999998,0.12079733874999998,0.20837101054213694,0.18614236105314547,0.18627645366952836,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-25,0.06995833333333333,0.12079733874999998,0.12079733874999998,0.208050080292694,0.1849469983746889,0.18546295698762152,0.1,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-26,0.06933333333333334,0.12079733874999998,0.12079733874999998,0.2075638652748224,0.18372430023700387,0.18458347359964905,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-27,0.06841666666666667,0.12079733874999998,0.12079733874999998,0.20714575520457018,0.182495389712526,0.18372069426388665,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-28,0.06770833333333333,0.12079733874999998,0.12079733874999998,0.2067509731553493,0.18125866646410316,0.18286022570006666,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-29,0.06745833333333333,0.12079733874999998,0.12079733874999998,0.20669483421861065,0.18005793375633322,0.18212294439438312,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-30,0.06729166666666667,0.12079733874999998,0.12079733874999998,0.20612931165415632,0.17880063906334917,0.18119891080925637,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2020-12-31,0.06716666666666667,0.12079733874999998,0.12079733874999998,0.20618962077644082,0.1776072309348743,0.18050095866885682,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-01,0.06741666666666667,0.12079733874999998,0.12079733874999998,0.20625679092200347,0.17643368287489325,0.17981698087653697,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-02,0.0675,0.12079733874999998,0.12079733874999998,0.20663040362272514,0.17532029675559344,0.1792610330151736,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-03,0.06775,0.12079733874999998,0.12079733874999998,0.20705118529081779,0.17425101561857387,0.17874569883338964,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-04,0.068125,0.12079733874999998,0.12079733874999998,0.2073518126142439,0.17320586371107013,0.17820879588591526,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-05,0.06816666666666667,0.12079733874999998,0.12079733874999998,0.20761569209511546,0.17218808799630217,0.17767729430131593,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-06,0.06808333333333334,0.12079733874999998,0.12079733874999998,0.20771883225033486,0.17117840782061883,0.17710242824247174,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-07,0.06808333333333334,0.12079733874999998,0.12079733874999998,0.2078776004749875,0.17019550600832767,0.17656031762249286,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-08,0.06804166666666667,0.12079733874999998,0.12079733874999998,0.20784655418562367,0.16920970117661324,0.17595952083665503,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-09,0.06808333333333334,0.12079733874999998,0.12079733874999998,0.2078287002261855,0.16823618317858344,0.1753700538500057,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-10,0.06820833333333333,0.12079733874999998,0.12079733874999998,0.2078739301864588,0.16728231388939488,0.17481130126457456,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-11,0.06804166666666667,0.12079733874999998,0.12079733874999998,0.20818200196508396,0.16637859400879446,0.17436149086980185,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-12,0.06791666666666667,0.12079733874999998,0.12079733874999998,0.2084752013386959,0.16550386001879655,0.1739246102878867,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-13,0.067875,0.12079733874999998,0.12079733874999998,0.20847455155875566,0.16461944270350218,0.173393764964728,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-14,0.06754166666666667,0.12079733874999998,0.12079733874999998,0.2084476264303568,0.16374266939477125,0.17285962344096978,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-15,0.06704166666666667,0.12079733874999998,0.12079733874999998,0.20776122201400557,0.1627869819709202,0.1720802896617538,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-16,0.06629166666666668,0.12079733874999998,0.12079733874999998,0.20747459482570454,0.16185342530752586,0.17143416750722687,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-17,0.06641666666666667,0.12079733874999998,0.12079733874999998,0.20729453995075037,0.1609277969336658,0.17082477402042456,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-18,0.06654166666666667,0.12079733874999998,0.12079733874999998,0.20728981325537238,0.16002595965221056,0.17028225364293803,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-19,0.06666666666666667,0.12079733874999998,0.12079733874999998,0.20749145660829776,0.1591628833751895,0.16982490088260302,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-20,0.066375,0.12079733874999998,0.12079733874999998,0.2069920777528839,0.1582296455423636,0.16911514452628332,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-21,0.06595833333333334,0.12079733874999998,0.12079733874999998,0.20654492985679634,0.15728356817282949,0.1684133537357366,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-22,0.06533333333333334,0.12079733874999998,0.12079733874999998,0.20615917573999445,0.1563705901178563,0.1677498406677121,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-23,0.06529166666666668,0.12079733874999998,0.12079733874999998,0.20586854889770842,0.1555765564718118,0.1671862324273996,0.0,TAHMO_BuiPowerAuthorityBui,0.1
2021-01-24,0.06504166666666666,0.12079733874999998,0.12079733874999998,0.20523159108977293,0.15485911639887692,0.16656468104125804,0.0,TAHMO_BuiPowerAuthorityBui,0.1
