date,sm_observed,station,latitude,longitude,depth_m
2021-06-20,0.29675,KibabiiUniversity,0.62025,34.52089,0.2
2021-06-21,0.29354166666666665,KibabiiUniversity,0.62025,34.52089,0.2
2021-06-22,0.2860833333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-06-23,0.27795833333333336,KibabiiUniversity,0.62025,34.52089,0.2
2021-06-24,0.269,KibabiiUniversity,0.62025,34.52089,0.2
2021-06-25,0.2592083333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-06-26,0.24679166666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-06-27,0.23029166666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-06-28,0.21537499999999998,KibabiiUniversity,0.62025,34.52089,0.2
2021-06-29,0.205375,KibabiiUniversity,0.62025,34.52089,0.2
2021-06-30,0.19899999999999998,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-01,0.19425,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-02,0.195125,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-03,0.192125,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-04,0.18579166666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-05,0.17841666666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-06,0.1764583333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-07,0.17641666666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-08,0.21875,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-09,0.28833333333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-10,0.28191666666666665,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-11,0.27475,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-12,0.27320833333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-13,0.27187500000000003,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-14,0.2654166666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-15,0.25666666666666665,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-16,0.250375,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-17,0.24287499999999998,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-18,0.23224999999999998,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-19,0.22083333333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-20,0.20704166666666668,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-21,0.19362500000000002,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-22,0.1815,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-23,0.17237500000000003,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-24,0.16670833333333335,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-25,0.16291666666666668,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-26,0.16004166666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-27,0.158125,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-28,0.15629166666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-29,0.15420833333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-30,0.15258333333333332,KibabiiUniversity,0.62025,34.52089,0.2
2021-07-31,0.1505,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-01,0.1495,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-02,0.15629166666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-03,0.15841666666666668,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-04,0.15625,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-05,0.15429166666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-06,0.19870833333333335,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-07,0.2647916666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-08,0.2803333333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-09,0.271625,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-10,0.26416666666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-11,0.25983333333333336,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-12,0.269,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-13,0.259125,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-14,0.280125,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-15,0.29304166666666664,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-16,0.2884583333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-17,0.2854583333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-18,0.28683333333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-19,0.28162499999999996,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-20,0.27958333333333335,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-21,0.2715,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-22,0.26225000000000004,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-23,0.250375,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-24,0.23625,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-25,0.22154166666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-26,0.20362500000000003,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-27,0.188375,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-28,0.18400000000000002,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-29,0.17812499999999998,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-30,0.1865,KibabiiUniversity,0.62025,34.52089,0.2
2021-08-31,0.25654166666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-01,0.2844583333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-02,0.28875,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-03,0.29220833333333335,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-04,0.29404166666666665,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-05,0.29233333333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-06,0.29483333333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-07,0.29591666666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-08,0.29354166666666665,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-09,0.294,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-10,0.2907083333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-11,0.28812499999999996,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-12,0.28358333333333335,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-13,0.29083333333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-14,0.2942916666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-15,0.28308333333333335,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-16,0.27345833333333336,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-17,0.26658333333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-18,0.279375,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-19,0.2910833333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-20,0.2957083333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-21,0.29604166666666665,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-22,0.29924999999999996,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-23,0.2885833333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-24,0.297,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-25,0.303625,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-26,0.29816666666666664,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-27,0.29116666666666663,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-28,0.28512499999999996,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-29,0.2764166666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-09-30,0.2651666666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-01,0.25470833333333337,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-02,0.26417391304347826,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-03,0.29175,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-04,0.2899583333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-05,0.28554166666666664,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-06,0.27999999999999997,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-07,0.27995833333333336,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-08,0.2959583333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-09,0.28712499999999996,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-10,0.2784583333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-11,0.2708333333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-12,0.28754166666666664,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-13,0.29754166666666665,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-14,0.28762499999999996,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-15,0.278625,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-16,0.26637500000000003,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-17,0.25425000000000003,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-18,0.264625,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-19,0.29024999999999995,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-20,0.281875,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-21,0.27237500000000003,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-22,0.2624166666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-23,0.27366666666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-24,0.2885,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-25,0.27895833333333336,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-26,0.27016666666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-27,0.2604166666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-28,0.2614166666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-29,0.25625000000000003,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-30,0.24625,KibabiiUniversity,0.62025,34.52089,0.2
2021-10-31,0.23525,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-01,0.22054166666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-02,0.20762499999999998,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-03,0.19758333333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-04,0.18695833333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-05,0.17925,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-06,0.17716666666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-07,0.17512499999999998,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-08,0.21658333333333332,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-09,0.28983333333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-10,0.287375,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-11,0.27525,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-12,0.26233333333333336,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-13,0.24541666666666664,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-14,0.22395833333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-15,0.20233333333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-16,0.18766666666666665,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-17,0.178875,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-18,0.17074999999999999,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-19,0.16516666666666668,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-20,0.16137500000000002,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-21,0.15895833333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-22,0.15633333333333332,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-23,0.15341666666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-24,0.1895,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-25,0.27220833333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-26,0.26425000000000004,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-27,0.274625,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-28,0.28270833333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-29,0.2745416666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-11-30,0.264375,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-01,0.25066666666666665,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-02,0.23654166666666665,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-03,0.2225,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-04,0.209875,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-05,0.194375,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-06,0.18054166666666668,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-07,0.17020833333333332,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-08,0.16316666666666668,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-09,0.16270833333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-10,0.16670833333333335,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-11,0.16395833333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-12,0.15987500000000002,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-13,0.15570833333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-14,0.15204166666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-15,0.15016666666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-16,0.14841666666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-17,0.1465,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-18,0.145,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-19,0.1435,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-20,0.1425833333333333,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-21,0.1415,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-22,0.14045833333333332,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-23,0.139375,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-24,0.13833333333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-25,0.13783333333333334,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-26,0.13754166666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-27,0.13670833333333335,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-28,0.135875,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-29,0.13504166666666667,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-30,0.13441666666666666,KibabiiUniversity,0.62025,34.52089,0.2
2021-12-31,0.134,KibabiiUniversity,0.62025,34.52089,0.2
2020-02-10,0.26825,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-11,0.26833333333333337,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-12,0.2660416666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-13,0.26366666666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-14,0.26029166666666664,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-15,0.25725000000000003,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-16,0.254,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-17,0.24970833333333334,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-18,0.24516666666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-19,0.24079166666666665,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-20,0.23566666666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-21,0.22954166666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-22,0.21862499999999999,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-23,0.21379166666666669,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-24,0.208875,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-25,0.20425000000000001,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-26,0.19875,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-27,0.20458333333333334,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-28,0.22554166666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-02-29,0.24683333333333332,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-01,0.2768333333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-02,0.29220833333333335,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-03,0.28458333333333335,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-04,0.27666666666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-05,0.2734166666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-06,0.26875,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-07,0.27899999999999997,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-08,0.29141666666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-09,0.2985833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-10,0.29891666666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-11,0.2935833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-12,0.29454166666666665,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-13,0.29141666666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-14,0.2945,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-15,0.2874583333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-16,0.2798333333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-17,0.27537500000000004,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-18,0.28447826086956524,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-19,0.2967083333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-20,0.28524999999999995,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-21,0.27908333333333335,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-22,0.27425000000000005,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-23,0.27033333333333337,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-24,0.274,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-25,0.308,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-26,0.308,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-27,0.30124999999999996,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-28,0.315125,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-29,0.30883333333333335,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-30,0.30004166666666665,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-03-31,0.294,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-01,0.28824999999999995,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-02,0.28354166666666664,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-03,0.2793333333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-04,0.2748333333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-05,0.2707916666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-06,0.2660416666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-07,0.26033333333333336,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-08,0.25525000000000003,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-09,0.249,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-10,0.24187499999999998,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-11,0.234625,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-12,0.22854166666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-13,0.2265,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-14,0.24283333333333335,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-15,0.3065833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-16,0.3047916666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-17,0.30633333333333335,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-18,0.31204166666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-19,0.3125833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-20,0.30954166666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-21,0.30620833333333336,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-22,0.299125,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-23,0.3035833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-24,0.30054166666666665,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-25,0.304,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-26,0.31383333333333335,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-27,0.30445833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-28,0.3100833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-29,0.3195,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-04-30,0.3133333333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-01,0.307,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-02,0.31266666666666665,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-03,0.311625,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-04,0.30695833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-05,0.30741666666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-06,0.3142916666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-07,0.31120833333333336,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-08,0.31354166666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-09,0.30754166666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-10,0.31504166666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-11,0.31145833333333334,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-12,0.301375,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-13,0.29616666666666663,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-14,0.29483333333333334,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-15,0.31666666666666665,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-16,0.31625,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-17,0.30575,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-18,0.30620833333333336,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-19,0.3096666666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-20,0.308625,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-21,0.3140833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-22,0.3137083333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-23,0.30475,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-24,0.2969583333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-25,0.2909583333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-26,0.28620833333333334,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-27,0.28125,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-28,0.2755,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-29,0.26995833333333336,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-30,0.28529166666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-05-31,0.3147083333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-01,0.31079166666666663,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-02,0.30383333333333334,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-03,0.29512499999999997,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-04,0.313875,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-05,0.30233333333333334,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-06,0.2992916666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-07,0.29562499999999997,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-08,0.2977083333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-09,0.2990833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-10,0.30016666666666664,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-11,0.30595833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-12,0.3032916666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-13,0.298125,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-14,0.2929583333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-15,0.28862499999999996,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-16,0.2891666666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-17,0.29466666666666663,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-18,0.29975,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-19,0.30554166666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-20,0.3027916666666666,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-21,0.29720833333333335,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-22,0.293,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-23,0.3027083333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-24,0.30466666666666664,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-25,0.2990833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-26,0.30595833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-27,0.30633333333333335,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-28,0.3000833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-29,0.29754166666666665,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-06-30,0.30091666666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-01,0.30641666666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-02,0.29854166666666665,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-03,0.29283333333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-04,0.288375,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-05,0.2850833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-06,0.28258333333333335,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-07,0.2820416666666667,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-08,0.3017083333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-09,0.2955833333333333,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-10,0.2905,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-11,0.2995,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-12,0.31095833333333334,KibisiSecondarySchool,0.69769,34.86532,0.2
2020-07-13,0.30679166666666663,KibisiSecondarySchool,0.69769,34.86532,0.2
